"asin","genre","sum_q","sum_q1","mean_e1","mean_gamma1","mean_alpha1","mean_p","mean_lR","mean_lRhat","mean_R","mean_Rhat","mean_sigma","mean_avgR","max_DNYT","max_DOTH","max_DUSAT","mean_lreview","mean_drecommended"
"0001712810","JUVENILE FICTION",34.2515813977722,34.2515813977722,0,1.92534976580811,0.168178852515333,6.65,1.52605628967285,1.47413169027404,4.59999990463257,4.37626447663099,0.373274296522141,4.69804859161377,0,0,0,4.77068471908569,0
"0001712896","JUVENILE FICTION",11.4525688287089,11.4525688287089,0,2.04142173496862,0.168178852515333,6.89,1.43508446216583,1.47413169027404,4.19999980926514,4.37626447663099,0.373274296522141,4.19999980926514,0,0,0,3.58351898193359,0
"0003300099","JUVENILE FICTION",17.6891118400757,17.6891118400757,0,1.2274721196507,0.168178852515333,13.99,1.54756247997284,1.47413169027404,4.69999980926514,4.37626447663099,0.373274296522141,4.69999980926514,0,0,1,7.67322301864624,0
"000735634X","FICTION: Historical",30.9317407277338,30.9317407277338,0,0.979033550947223,0.168178852515333,8.75,1.50407743453979,1.47413169027404,4.5,4.37626447663099,0.373274296522141,4.5,0,0,0,8.2943000793457,0
"0007378033","BIOGRAPHY & AUTOBIOGRAPHY",17.1997970387164,17.1997970387164,0,0.61234595606551,0.168178852515333,17.72,1.56861591339111,1.47413169027404,4.80000019073486,4.37626447663099,0.373274296522141,4.80000019073486,0,0,1,10.2484951019287,0
"0007440812","LITERARY CRITICISM",14.1654136000536,14.1654136000536,0,0.666577075209701,0.168178852515333,52.86,1.54756247997284,1.47413169027404,4.69999980926514,4.37626447663099,0.373274296522141,4.69999980926514,0,0,0,9.86672019958496,0
"0007451652","FICTION: Mystery & Detective",9.45742584386903,9.45742584386903,0,2.72532990502651,0.168178852515333,12.99,1.45861506462097,1.47413169027404,4.30000019073486,4.37626447663099,0.373274296522141,4.30000019073486,0,0,1,1.0986123085022,0
"0007451660","FICTION: Mystery & Detective",11.5614122636356,11.5614122636356,0,1.51801146595253,0.168178852515333,12.99,1.45861506462097,1.47413169027404,4.30000019073486,4.37626447663099,0.373274296522141,4.30000019073486,0,0,0,5.8200831413269,0
"0007461240","RELIGION",12.6628705808058,12.6628705808058,0,1.00466297955141,0.168178852515333,14.58,1.45861506462097,1.47413169027404,4.30000019073486,4.37626447663099,0.373274296522141,4.30000019073486,0,0,0,7.82763957977295,0
"0007548087","BIOGRAPHY & AUTOBIOGRAPHY",22.8189174386557,22.8189174386557,0,2.60236843037439,0.168178852515333,15.81,1.50407743453979,1.47413169027404,4.5,4.37626447663099,0.373274296522141,4.47741937637329,0,0,0,1.94591009616852,0
"0007548389","HISTORY",63.118408670063,63.118408670063,0,0.61091420751517,0.168178852515333,19.7700004577637,1.43508446216583,1.47413169027404,4.19999980926514,4.37626447663099,0.373274296522141,4.15925924159862,1,0,0,9.17781734466553,1
"0007569904","FICTION: Fantasy",20.3507253852871,20.3507253852871,0,2.26532134923989,0.168178852515333,18.99,1.56861591339111,1.47413169027404,4.80000019073486,4.37626447663099,0.373274296522141,4.80000019073486,0,0,0,3.78418970108032,0
"0008102147","FICTION: Historical",117.514279902025,117.514279902025,0,0.99707840891327,0.168178852515333,10.19,1.52605628967285,1.47413169027404,4.59999990463257,4.37626447663099,0.373274296522141,4.59999990463257,0,0,1,8.40088367462158,0
"0008150559","FICTION: Humorous",46.150748590975,46.150748590975,0,1.39313541061488,0.168178852515333,19.7600002288818,1.36097657680511,1.47413169027404,3.90000009536743,4.37626447663099,0.373274296522141,4.10729927042105,1,0,0,5.52146100997925,0
"0008196478","BIOGRAPHY & AUTOBIOGRAPHY",18.3392190718176,18.3392190718176,0,2.36116569668525,0.168178852515333,21.4,1.48160457611084,1.47413169027404,4.40000009536743,4.37626447663099,0.373274296522141,4.56300588839316,0,0,0,2.70805025100708,0
"0008196486","BIOGRAPHY & AUTOBIOGRAPHY",30.7673482938962,30.7673482938962,0,2.36116569668525,0.168178852515333,7.58,1.48160457611084,1.47413169027404,4.40000009536743,4.37626447663099,0.373274296522141,4.50402695060576,0,0,0,2.70805025100708,0
"0008201196","FICTION: Family Life",20.5146110890245,20.5146110890245,0,1.39313541061488,0.168178852515333,19.7600002288818,1.36097657680511,1.47413169027404,3.90000009536743,4.37626447663099,0.373274296522141,4.09137928896937,1,0,0,5.52146100997925,0
"0008204896","FICTION: Thrillers",9.37085320091862,9.37085320091862,0,1.99856458963168,0.168178852515333,27.1900005340576,1.33500111103058,1.47413169027404,3.79999995231628,4.37626447663099,0.373274296522141,4.09894732425087,1,0,0,2.94443893432617,0
"0008223548","FICTION: Thrillers",35.5375411431376,35.5375411431376,0,1.83827579551576,0.168178852515333,10.39,1.28093385696411,1.47413169027404,3.59999990463257,4.37626447663099,0.373274296522141,3.56326524578795,0,0,0,3.13549423217773,0
"0008240639","FICTION: Romance",11.459457262122,11.459457262122,0,2.09604437859504,0.168178852515333,7.99,1.36097657680511,1.47413169027404,3.90000009536743,4.37626447663099,0.373274296522141,3.90000009536743,0,0,0,2.7725887298584,0
"0008240922","FICTION: General",15.7920283736392,15.7920283736392,0,2.02174001262765,0.168178852515333,13.93,1.45861506462097,1.47413169027404,4.30000019073486,4.37626447663099,0.373274296522141,4.30000019073486,0,0,0,3.85014748573303,0
"0008249679","FICTION: Mystery & Detective",48.8341008709104,48.8341008709104,0,3.31710494554212,0.168178852515333,12.95,1.60943794250488,1.47413169027404,5,4.37626447663099,0.373274296522141,5,0,0,1,0,0
